BATCH_TYP,バッチ処理区分/Batch-process type,1,"1：夜間バッチ",1,2
BATCH_TYP,バッチ処理区分/Batch-process type,2,"2：マニュアル",1,2
BILL_FLG,請求書扱いフラグ/Bill treatment flag,0,"0：請求書扱いしない（自動計上可）",0,1
BILL_FLG,請求書扱いフラグ/Bill treatment flag,1,"1：請求書扱いする（自動計上不可）",0,0
BILL_ISS_FLG_AR,請求書発行フラグ/Bill issue flag,0,"0：未発行",1,2
BILL_ISS_FLG_AR,請求書発行フラグ/Bill issue flag,1,"1：発行済",1,2
BILL_PRINT_FLG,請求書発行済フラグ/Bill issued flag,0,"0：未発行",1,2
BILL_PRINT_FLG,請求書発行済フラグ/Bill issued flag,1,"1：発行済み",1,2
BILL_PRINTING_TYP,請求書発行単位/Bill issue unit,1,"1：得意先単位　",1,2
BILL_PRINTING_TYP,請求書発行単位/Bill issue unit,2,"2：請求先単位",1,2
BILL_TYP_PERMIT_FLG,手形種別許可フラグ/Bill type permit flag,0,"0：為替、約束手形",1,2
BILL_TYP_PERMIT_FLG,手形種別許可フラグ/Bill type permit flag,1,"1：為替手形のみ",1,2
BILL_TYP_PERMIT_FLG,手形種別許可フラグ/Bill type permit flag,2,"2：約束手形のみ",1,2
CHANGEABLE_TYP,変更可否区分/Changeable type,0,"0：変更・削除可能",1,2
CHANGEABLE_TYP,変更可否区分/Changeable type,1,"1：変更可能・削除不可",1,2
CHANGEABLE_TYP,変更可否区分/Changeable type,2,"2：変更・削除不可",1,2
CHART_TYP,グラフ種類/Graph type,1,"1：STACKCOL",1,2
CHART_TYP,グラフ種類/Graph type,2,"2：STACKAREA",1,2
CHECK_TYP,チェック区分/Check type,1,"1：チェックしない　　",1,2
CHECK_TYP,チェック区分/Check type,2,"2：警告",1,2
CHECK_TYP,チェック区分/Check type,3,"3：エラー",1,2
CHECK_TYP_PERMIT_FLG,小切手種別許可フラグ/Check type permit flag,0,"0：期日小切手許可 ",1,2
CHECK_TYP_PERMIT_FLG,小切手種別許可フラグ/Check type permit flag,1,"1：期日小切手不可",1,2
CHNG_FLG_AR,変更フラグ/CHG flag,0,"0：未変更",1,2
CHNG_FLG_AR,変更フラグ/CHG flag,1,"1：変更",1,2
CLAIM_BNDL_TYP_AR,請求締め区分/Claim closing Div.,1,"1：請求締め未処理",1,2
CLAIM_BNDL_TYP_AR,請求締め区分/Claim closing Div.,2,"2：請求締め保留",1,2
CLAIM_BNDL_TYP_AR,請求締め区分/Claim closing Div.,3,"3：請求締め済",1,2
CLAIM_CYCLE_TYP,請求サイクル/Claim cycle,1,"1：締次請求　",1,2
CLAIM_CYCLE_TYP,請求サイクル/Claim cycle,2,"2：都度請求",1,2
CLAIM_CYCLE_TYP_SEARCH_COND_1,請求サイクル検索条件/Claim cycle retrieval COND,1,"1:締次請求",1,2
CLAIM_CYCLE_TYP_SEARCH_COND_1,請求サイクル検索条件/Claim cycle retrieval COND,2,"2:都度請求",1,2
CLAIM_CYCLE_TYP_SEARCH_COND_1,請求サイクル検索条件/Claim cycle retrieval COND,99,"99:全て",1,2
CLOSING_STATUS,締め区分/Closing Div.,1,"1：締め前",1,2
CLOSING_STATUS,締め区分/Closing Div.,2,"2：締め保留",1,2
CLOSING_STATUS,締め区分/Closing Div.,3,"3：締め済",1,2
CLOSING_STATUS_SEARCH_COND_AR_1,締め区分検索条件/Closing Div. retrieval COND,1,"1：締め前",1,2
CLOSING_STATUS_SEARCH_COND_AR_1,締め区分検索条件/Closing Div. retrieval COND,2,"2：締め保留",1,2
CLOSING_STATUS_SEARCH_COND_AR_1,締め区分検索条件/Closing Div. retrieval COND,3,"3：締め済",1,2
CLOSING_STATUS_SEARCH_COND_AR_1,締め区分検索条件/Closing Div. retrieval COND,99,"99：全て",1,2
CLOSING_STATUS_SEARCH_COND_AR_2,締め区分検索条件２/Closing Div. retrieval COND2,1,"1：締め前",1,2
CLOSING_STATUS_SEARCH_COND_AR_2,締め区分検索条件２/Closing Div. retrieval COND2,2,"2：締め保留",1,2
CLOSING_STATUS_SEARCH_COND_AR_2,締め区分検索条件２/Closing Div. retrieval COND2,99,"99：全て",1,2
CMPLT_FLG,完了フラグ/Completion flag,0,"0：未",1,2
CMPLT_FLG,完了フラグ/Completion flag,1,"1：完了",1,2
COCK_TYP,コック区分/Consigned goods type,1,"1：通常品",1,2
COCK_TYP,コック区分/Consigned goods type,2,"2：コック品",1,2
COND_TYP,条件区分/COND Div.,0," ",1,2
COND_TYP,条件区分/COND Div.,1,"LIKE",1,2
COND_TYP,条件区分/COND Div.,2,"=",1,2
COND_TYP,条件区分/COND Div.,3,"<>",1,2
COND_TYP,条件区分/COND Div.,4,"<=",1,2
COND_TYP,条件区分/COND Div.,5,">=",1,2
COND_TYP,条件区分/COND Div.,6,"<",1,2
COND_TYP,条件区分/COND Div.,7,">",1,2
COND_TYP,条件区分/COND Div.,8,"範囲指定",1,2
COND_TYP,条件区分/COND Div.,9,"IN",1,2
COND_TYP,条件区分/COND Div.,10,"IS NULL",1,2
COND_TYP,条件区分/COND Div.,11,"IS NOT NULL",1,2
CONS_TYP,支給区分/Supply type,0,"0：非",1,2
CONS_TYP,支給区分/Supply type,1,"1：有償支給",1,2
CONS_TYP,支給区分/Supply type,2,"2：無償支給",1,2
CONTENTS_TYP,振込内容区分/Transfer contents Div.,11,"11：給与，賞与振込　",1,2
CONTENTS_TYP,振込内容区分/Transfer contents Div.,21,"21：総合振込",1,2
COST_ACCOUNT_CMPLT_FLG,標準原価計算済フラグ/STD cost calculated flag,0,"0：未計算",1,2
COST_ACCOUNT_CMPLT_FLG,標準原価計算済フラグ/STD cost calculated flag,1,"1：計算（積上）済み",1,2
COST_EXCLUDE_FLG,原価除外フラグ/Cost excluding flag,0,"0：除外しない",1,2
COST_EXCLUDE_FLG,原価除外フラグ/Cost excluding flag,1,"1：除外する",1,2
COST_TYP,原価種別/Cost type,1,"1：標準原価",1,2
COST_UP_TYP,原価積上区分/Cost load type,0,"0：積上げしない",1,2
COST_UP_TYP,原価積上区分/Cost load type,1,"1：積上げする",1,2
CRCT_FLG,赤黒処理済フラグ/Red black the Proced flag,0,"0：未処理",1,2
CRCT_FLG,赤黒処理済フラグ/Red black the Proced flag,1,"1：処理済",1,2
CRCT_TYP,訂正区分/Correction type,1,"1：赤",1,2
CRCT_TYP,訂正区分/Correction type,2,"2：黒",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,0,"0：実行中処理無し",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,1,"1：標準原価計算開始処理",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,2,"2：標準原価構成品ワーク作成処理",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,3,"3：標準材料費・加工費計算処理",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,4,"4：標準原価計算積上処理",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,5,"5：標準原価マスタチェック開始処理",1,2
CS_CALC_PROC_NO,原価計算処理番号/Cost Calc proc No.,6,"6:標準材料費・加工費チェック処理",1,2
CS_PUCH_TYP,購入品単価種別/PA UC type,1,"1：購入単価",1,2
CS_PUCH_TYP,購入品単価種別/PA UC type,2,"2：外注単価",1,2
CTRL_CD,権限コード/Authority code,1,"01：伝票管理　　　",1,2
CTRL_CD,権限コード/Authority code,2,"02：支払締め管理",1,2
CTRL_CD,権限コード/Authority code,3,"03：支払計算管理",1,2
CTRL_CD,権限コード/Authority code,4,"04：支払確定管理",1,2
CUST_UNIT_PRICE_TYP_AR,相手単価区分/Cust unit cost type,1,"1：確定",1,2
CUST_UNIT_PRICE_TYP_AR,相手単価区分/Cust unit cost type,2,"2：変更",1,2
CUST_UNIT_PRICE_TYP_AR,相手単価区分/Cust unit cost type,3,"3：未定",1,2
CUST_VARIOUS_TYP,諸口得意先区分/Sundries cust type,1,"1：通常",1,2
CUST_VARIOUS_TYP,諸口得意先区分/Sundries cust type,2,"2：諸口",1,2
DATA_GENERAT_TYP_AR,データ発生区分/Data Gener Div.,1,"1：販売Ｉ／Ｆ",1,2
DATA_GENERAT_TYP_AR,データ発生区分/Data Gener Div.,2,"2：売掛計上予定入力",1,2
DATA_GENERAT_TYP_AR,データ発生区分/Data Gener Div.,3,"3：売掛Ｉ／Ｆ",1,2
DATA_GENERAT_TYP_AR,データ発生区分/Data Gener Div.,4,"4：入金入力",1,2
DATA_GENERAT_TYP_AR,データ発生区分/Data Gener Div.,5,"5：ＦＢ入金",1,2
DEAL_STS_FLG,取引状態フラグ/Dealings state flag,0,"0：取引中",1,2
DEAL_STS_FLG,取引状態フラグ/Dealings state flag,1,"1：取引停止",1,2
DEAL_STS_TYP,取引状態フラグ/Dealings state flag,0,"0：取引中",1,2
DEAL_STS_TYP,取引状態フラグ/Dealings state flag,1,"1：取引停止",1,2
DEPO_TYP,預託倉庫区分/Deposition warehouse type,10,"10：通常",1,2
DEPO_TYP,預託倉庫区分/Deposition warehouse type,20,"20：預託",1,2
DETAIL_OP_FLG_AR,明細未出力フラグ/Detail un-output flag,0,"0：出力する",1,2
DETAIL_OP_FLG_AR,明細未出力フラグ/Detail un-output flag,1,"1：出力しない",1,2
DETAIL_ROUND_TYP,明細計算まるめ区分/Detail calc rounding indicator,1,"1:四捨五入",0,1
DETAIL_ROUND_TYP,明細計算まるめ区分/Detail calc rounding indicator,2,"2:切り上げ",0,1
DETAIL_ROUND_TYP,明細計算まるめ区分/Detail calc rounding indicator,3,"3:切り捨て",0,1
DEVELOP_TYP,展開区分/Expn Typ,1,"1：正展開",1,2
DEVELOP_TYP,展開区分/Expn Typ,2,"2：逆展開",1,2
DIMENSION_TYP,次元/Dimension,1,"1：VIEW2D(2次元)",1,2
DIMENSION_TYP,次元/Dimension,2,"2：VIEW3D(3次元)",1,2
DIRECT_DLV_TYP,直納区分/Direct-deliv type,1,"1：通常品",1,2
DIRECT_DLV_TYP,直納区分/Direct-deliv type,2,"2：直納品",1,2
DISCOUNT_RATE_TYP,割引率計算区分/Discount rate Calc Div.,1,"1：単価×割引率",1,2
DISCOUNT_RATE_TYP,割引率計算区分/Discount rate Calc Div.,2,"2：金額×割引率",1,2
DLV_INST_TYP,納入指示有無区分/Delivery inst existence type,1,"1：納入指示なし",1,2
DLV_INST_TYP,納入指示有無区分/Delivery inst existence type,2,"2：納入指示有り",1,2
DLV_PRICE_OPEN_TYP,納品書価格表示区分/Delivery invoice price display type,1,"1：価格表示しない",1,2
DLV_PRICE_OPEN_TYP,納品書価格表示区分/Delivery invoice price display type,2,"2：価格表示する",1,2
DM_STS_TYP,デマンド状態区分/Demand state type,0,"0：デマンド情報ではない",1,2
DM_STS_TYP,デマンド状態区分/Demand state type,1,"1：計画（未発効)",1,2
DM_STS_TYP,デマンド状態区分/Demand state type,2,"2：確定（発効）",1,2
DM_STS_TYP,デマンド状態区分/Demand state type,9,"9：完了",1,2
DMY_ITEM_FLG,擬似品目フラグ/Likely item flag,0,"0：擬似品目以外",1,2
DMY_ITEM_FLG,擬似品目フラグ/Likely item flag,1,"1：擬似品目",1,2
DR_CR_TYP,貸借区分/Loan type,0,"0：貸借なし",1,2
DR_CR_TYP,貸借区分/Loan type,1,"1：借方",1,2
DR_CR_TYP,貸借区分/Loan type,2,"2：貸方",1,2
DRAFT_TYP,手形種別/Bill type,0,"0：為替・予約手形",1,2
DRAFT_TYP,手形種別/Bill type,1,"1：為替手形のみ",1,2
DRAFT_TYP,手形種別/Bill type,2,"2：約束手形のみ",1,2
DUE_DATE_TRF_FB_FLG,期日振込ＦＢフラグ/Deadline transfer FB flag,0,"0：受信しない",1,2
DUE_DATE_TRF_FB_FLG,期日振込ＦＢフラグ/Deadline transfer FB flag,1,"1：受信する",1,2
EDI_CONS_TYP,EDI支給区分/EDI supply type,1,"1：支給無し",1,2
EDI_CONS_TYP,EDI支給区分/EDI supply type,2,"2：有償",1,2
EDI_CONS_TYP,EDI支給区分/EDI supply type,3,"3：無償",1,2
EDI_CONS_TYP,EDI支給区分/EDI supply type,4,"4：混在",1,2
EDI_DATA_TYP_AR,EDIデータ種別/EDI date type,1,"1：ＥＩＡＪ",1,2
EDI_DATA_TYP_AR,EDIデータ種別/EDI date type,2,"2：ＥＩＡＪ以外Ｉ",1,2
EDI_DATA_TYP_AR,EDIデータ種別/EDI date type,9,"9：ＥＤＩ対象外",1,2
EDI_ODR_ISS_FLG,データ処理済みフラグ/Data-process finishing flag,0,"0：未処理",1,2
EDI_ODR_ISS_FLG,データ処理済みフラグ/Data-process finishing flag,1,"1：処理済",1,2
EDI_TRN_BILL_TYP,ＥＤＩ取引区分（請求）/EDI dealings type（claim）,1,"1：明細",1,2
EDI_TRN_BILL_TYP,ＥＤＩ取引区分（請求）/EDI dealings type（claim）,2,"2：鏡",1,2
EDI_TRN_BILL_TYP,ＥＤＩ取引区分（請求）/EDI dealings type（claim）,3,"3：鏡、明細",1,2
EDI_TRN_BILL_TYP,ＥＤＩ取引区分（請求）/EDI dealings type（claim）,9,"9：なし",1,2
EDI_TRN_RM_TYP,ＥＤＩ取引区分（入金）/EDI dealings type（Recpt）,1,"1：請求先一括",1,2
EDI_TRN_RM_TYP,ＥＤＩ取引区分（入金）/EDI dealings type（Recpt）,2,"2：得意先一括",1,2
EDI_TRN_RM_TYP,ＥＤＩ取引区分（入金）/EDI dealings type（Recpt）,3,"3：明細　",1,2
EDI_TRN_RM_TYP,ＥＤＩ取引区分（入金）/EDI dealings type（Recpt）,9,"9：なし",1,2
EDIT_TYP,入力フラグ/Input flag,0,"0：ＧＵＩ設定",1,2
EDIT_TYP,入力フラグ/Input flag,1,"1：フリー入力",1,2
ENTRY_1_TYP,エントリ区分１/Entry type 1,1,"1：手配着手日",1,2
ENTRY_1_TYP,エントリ区分１/Entry type 1,2,"2：製造着手日",1,2
ENTRY_1_TYP,エントリ区分１/Entry type 1,3,"3：製造納期",1,2
ENTRY_2_TYP,エントリ区分２/Entry type 2,1,"1：手入力",1,2
ENTRY_2_TYP,エントリ区分２/Entry type 2,2,"2：今週",1,2
ENTRY_2_TYP,エントリ区分２/Entry type 2,3,"3：今旬",1,2
ENTRY_2_TYP,エントリ区分２/Entry type 2,4,"4：今月",1,2
EXCH_TYP,為替種別/Exchange type,1,"1：社内標準",0,2
EXCH_TYP,為替種別/Exchange type,2,"2：為替予約",0,2
EXCH_TYP,為替種別/Exchange type,3,"3：TTS",0,0
EXCH_TYP,為替種別/Exchange type,4,"4：TTM",0,0
EXCH_TYP,為替種別/Exchange type,5,"5：TTB",0,0
EXCH_TYP_AP,買掛為替種別/AP exchange type,0,"　",1,2
EXCH_TYP_AP,買掛為替種別/AP exchange type,1,"1：社内標準",1,2
EXCH_TYP_AP,買掛為替種別/AP exchange type,2,"2：為替予約",1,2
EXCH_TYP_AP,買掛為替種別/AP exchange type,3,"3：ＴＴＳ",1,2
EXCH_TYP_AP,買掛為替種別/AP exchange type,4,"4：ＴＴＭ",1,2
EXCH_TYP_SEARCH_COND,為替種別検索条件/Exchange type retrieval COND,1,"1：社内標準",1,2
EXCH_TYP_SEARCH_COND,為替種別検索条件/Exchange type retrieval COND,2,"2：為替予約",1,2
EXCH_TYP_SEARCH_COND,為替種別検索条件/Exchange type retrieval COND,3,"3：ＴＴＳ",1,2
EXCH_TYP_SEARCH_COND,為替種別検索条件/Exchange type retrieval COND,4,"4：ＴＴＭ",1,2
EXECUTE_STATUS_TYP,実行状態区分/EXEC state type,0,"0：終了",1,2
EXECUTE_STATUS_TYP,実行状態区分/EXEC state type,1,"1：実行中",1,2
EXPL_TYP,摘要区分/Summary type,0,"0：摘要",1,2
EXPL_TYP,摘要区分/Summary type,1,"1：銀行",1,2
EXPL_TYP,摘要区分/Summary type,2,"2：得意先",1,2
EXPL_TYP,摘要区分/Summary type,3,"3：仕入先",1,2
EXPL_TYP,摘要区分/Summary type,4,"4：人事",1,2
EXPL_TYP,摘要区分/Summary type,5,"5：その他取引先",1,2
EXPORT_INSPC_ACPT_TYP,輸出検収区分/Export receiving check Div.,2,"2：受領基準",1,2
EXPORT_INSPC_ACPT_TYP,輸出検収区分/Export receiving check Div.,3,"3：売上基準",1,2
EXPORT_TRN_TYP,輸出取引区分/Export dealings Div.,1,"1：国内取引",1,2
EXPORT_TRN_TYP,輸出取引区分/Export dealings Div.,2,"2：輸出取引",1,2
EXTERNAL_DM_FLG,外部デマンドフラグ/External demand flag,0,"0：内部デマンド",1,2
EXTERNAL_DM_FLG,外部デマンドフラグ/External demand flag,1,"1：外部デマンド",1,2
EXTERNAL_PLAN_DEL_FLG,外部デマンド/External demand,0,"0：非",1,2
EXTERNAL_PLAN_DEL_FLG,外部デマンド/External demand,1,"1：削除対象",1,2
EXTERNAL_PLAN_EXP_TYP,外部デマンド/External demand,1,"1：追加",1,2
EXTERNAL_PLAN_EXP_TYP,外部デマンド/External demand,2,"2：変更",1,2
EXTERNAL_PLAN_EXP_TYP,外部デマンド/External demand,9,"9：済",1,2
EXTERNAL_PLAN_REG_TYP,外部デマンド/External demand,1,"1：外部オーダデマンドメンテナンス",1,2
EXTERNAL_PLAN_REG_TYP,外部デマンド/External demand,2,"2：総所要量展開処理",1,2
FB_DATA_TYP,ＦＢデータ区分/FB data Div.,0,"0：ＪＩＳ",1,2
FB_DATA_TYP,ＦＢデータ区分/FB data Div.,1,"1：ＥＢＣＤＩＣ",1,2
FB_DATA_TYP,ＦＢデータ区分/FB data Div.,2,"2：ＦＢ対象外",1,2
FB_FLG,ＦＢフラグ/FB flag,0,"0：一括振込依頼書",1,2
FB_FLG,ＦＢフラグ/FB flag,1,"1：ＦＢ送信",1,2
FEE_TYP,手数料区分/Commission type,1,"1：相手先負担　",1,2
FEE_TYP,手数料区分/Commission type,2,"2：自社負担",1,2
FINAL_PROC_FLG,最終系列フラグ/The last seq flag,0,"0：非",1,2
FINAL_PROC_FLG,最終系列フラグ/The last seq flag,1,"1：最終経路",1,2
GL_IF_AR_OUTPUT_METHOD,一般会計Ｉ／Ｆ売掛金出力方法/General accnt I/F AR output method,1,"1：日々出力",1,2
GL_IF_AR_OUTPUT_METHOD,一般会計Ｉ／Ｆ売掛金出力方法/General accnt I/F AR output method,2,"2：月次出力",1,2
GL_IF_FLG,一般会計インタフェースフラグ/General accnt interface flag,0,"0：インタフェースしない",1,2
GL_IF_FLG,一般会計インタフェースフラグ/General accnt interface flag,1,"1：インタフェースする",1,2
GL_IF_OUTPUT_TYP,一般会計Ｉ／Ｆ出力区分/General accnt I/F output Div.,1,"1：集計出力",1,2
GL_IF_OUTPUT_TYP,一般会計Ｉ／Ｆ出力区分/General accnt I/F output Div.,2,"2：明細出力",1,2
GROUP_NO_SETTING_COND_ARAP,グループNo設定フラグ/Group No. setting flag,0,"0：しない",1,2
GROUP_NO_SETTING_COND_ARAP,グループNo設定フラグ/Group No. setting flag,1,"1：する",1,2
HALF_TERM_TYP,半期区分/Half-yearly type,1,"1：上期",1,2
HALF_TERM_TYP,半期区分/Half-yearly type,2,"2：下期",1,2
HOLIDAY_FLG,休日フラグ/Holiday flag,0,"0：稼働日",1,2
HOLIDAY_FLG,休日フラグ/Holiday flag,1,"1：休日",1,2
HOLIDAY_TYP,休日処理区分/Holiday Proc type,1,"1：前日",1,2
HOLIDAY_TYP,休日処理区分/Holiday Proc type,2,"2：翌日",1,2
IMPORT_TRN_TYP,輸入取引区分/Import dealings type,1,"1：国内取引",0,1
IMPORT_TRN_TYP,輸入取引区分/Import dealings type,2,"2：輸入取引",0,0
INCLUDING_TAX_TYP,消費税区分/Consumption tax type,1,"1：税込",1,2
INCLUDING_TAX_TYP,消費税区分/Consumption tax type,2,"2：税抜き",1,2
INDIV_PAY_FLG_AR,個別入金完了フラグ/Ind Recpt completed flag,0,"0：未完了",1,2
INDIV_PAY_FLG_AR,個別入金完了フラグ/Ind Recpt completed flag,1,"1：完了",1,2
INFO_TYP,振込情報区分/Transfer Info type,1,"1：給与・賞与振込",1,2
INFO_TYP,振込情報区分/Transfer Info type,7,"7：電信扱い",1,2
INFO_TYP,振込情報区分/Transfer Info type,8,"8：文書扱い",1,2
INPORT_TRN_TYP,輸入取引区分/Import dealings type,1,"1：国内取引",0,1
INPORT_TRN_TYP,輸入取引区分/Import dealings type,2,"2：輸入取引",0,0
INSERTABLE_TYP,追加可否区分/Insertable type,0,"0：追加可能",1,2
INSERTABLE_TYP,追加可否区分/Insertable type,1,"1：追加不可",1,2
INSPC_ACPT_CRCT_TYP,訂正区分/Correction type,1,"1:赤伝",1,2
INSPC_ACPT_CRCT_TYP,訂正区分/Correction type,2,"2:黒伝",1,2
INSPC_ACPT_FLG,仮単価計上フラグ/Temporary UC appropriation flag,0,"0：不可",1,2
INSPC_ACPT_FLG,仮単価計上フラグ/Temporary UC appropriation flag,1,"1：可能",1,2
INSPC_ACPT_GNR_TYP,検収発生区分/Type of receiving check,1,"1：受入実績から発生（受入のみ）",1,2
INSPC_ACPT_GNR_TYP,検収発生区分/Type of receiving check,2,"2：検査実績から発生（受入と検査）",1,2
INSPC_ACPT_TYP,検収区分/Receiving check indicator,1,"1：出荷基準",1,2
